Staker,timestamp,Locked
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\x13f75113842bd3c3c79735f1a908fa1ad835f813,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x83237ba2b7d0bf23090196fccbfb2be1ef21580d,2020-10-13T23:21:38+00:00,28125
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\x2aa70d73b8a3f55ad483261cf8378205bdc94a61,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xe5f5c6cabafa98f02b68bbab8d71041869c6d986,2020-10-13T23:21:38+00:00,15625
\xb9a183850b4cd0fcc70b4ee285a3a8847ba04b17,2020-10-13T23:21:38+00:00,15625
\xb9a183850b4cd0fcc70b4ee285a3a8847ba04b17,2020-10-13T23:21:38+00:00,15625
\xb9a183850b4cd0fcc70b4ee285a3a8847ba04b17,2020-10-13T23:21:38+00:00,15625
\xb9a183850b4cd0fcc70b4ee285a3a8847ba04b17,2020-10-13T23:21:38+00:00,15625
\xb9a183850b4cd0fcc70b4ee285a3a8847ba04b17,2020-10-13T23:21:38+00:00,15625
\xb9a183850b4cd0fcc70b4ee285a3a8847ba04b17,2020-10-13T23:21:38+00:00,15625
\xb9a183850b4cd0fcc70b4ee285a3a8847ba04b17,2020-10-13T23:21:38+00:00,15625
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x6051545df463e7982bd375bee83fc0cfb6b731d2,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\x108977fe1cfd10f27d9591c33b8fe9733fd83d2c,2020-10-13T23:28:27+00:00,62500
\xa40c8ac5a6a06f65c0c24a8db87466383a0a684a,2020-10-13T23:28:27+00:00,62500
\xa40c8ac5a6a06f65c0c24a8db87466383a0a684a,2020-10-13T23:28:27+00:00,62500
\xa40c8ac5a6a06f65c0c24a8db87466383a0a684a,2020-10-13T23:28:27+00:00,62500
\xa40c8ac5a6a06f65c0c24a8db87466383a0a684a,2020-10-13T23:28:27+00:00,62500
\xa40c8ac5a6a06f65c0c24a8db87466383a0a684a,2020-10-13T23:28:27+00:00,62500
\xa40c8ac5a6a06f65c0c24a8db87466383a0a684a,2020-10-13T23:28:27+00:00,62500
\xa40c8ac5a6a06f65c0c24a8db87466383a0a684a,2020-10-13T23:28:27+00:00,62500
\xa40c8ac5a6a06f65c0c24a8db87466383a0a684a,2020-10-13T23:28:27+00:00,62500
